Datetime,Tweet Id,Text,Username
2023-04-16 10:12:31,1647543486223388672,"You know, I bet no one did this in the Ooooold West.",GrumpyFrench
2023-04-16 10:12:26,1647543466274988032,Ever woke up &amp; the pussy stink,VintageJets
2023-04-16 10:12:20,1647543441449000961,pussy https://t.co/glf8Nrb5h0,eyeballs_x
2023-04-16 10:12:17,1647543427607982085,@secretlymarii I’d eat that pussy for two days,GregSandoval16
2023-04-16 10:12:12,1647543406942380034,"@fesshole Ironically, you appear to be the pussy in this scenario...

Reckon your cat woulda just pitied you on witnessing this attempt at 'dominance' 🤭 

(P.S.when you had to empty the litter tray, do cats actually laugh?) https://t.co/2TPsBwvIe6",LiliVonSchtupit
2023-04-16 10:12:08,1647543389079080961,@21YinYin @iUsedToBeADuck Only animal pussy,A_RandomClown
2023-04-16 10:11:47,1647543301673721856,"@Wildmommx Tell me on my couch, my pussy just dropped plenty of juice",DavidCrutchley8
2023-04-16 10:11:37,1647543259621670914,"@slimthickn Cum inside and outside, I cover your pussy",nieto_yiyo
2023-04-16 10:11:34,1647543245126213633,@sabinegetsit Pretty pussy😜😜👿👿love that big ass girl💦,PhilMaynard20
2023-04-16 10:11:29,1647543224989372416,@Blessin42172094 @agama_x It's none of your business. So far he's with his spec of woman we are very good. Stop crying over our size 🤣 so far pussy tight she go enjoy on a 💯 and she will give us beautiful children 😍😍😍😍. Leave us alone cos we are very happy with his freedom now 🔥🔥🔥,Isioma00
2023-04-16 10:11:27,1647543217062137856,@chicaptainhook That  pussy for sale,OmarFullerton
2023-04-16 10:10:58,1647543095507001344,@ayatosbobamilk IT ISS why do sotmatas look like pussies .,karaeiken
2023-04-16 10:10:52,1647543069133221888,I left my knees on the dance floor,CurriedPotatoe
2023-04-16 10:10:51,1647543064909746177,can you get ringworms or tapeworms by eating pussy,meowackerbond
2023-04-16 10:10:47,1647543048832679936,@pussy_lara @MrBlackOG It ok dear 😊,ChinaemeremSam3
2023-04-16 10:10:46,1647543044046987264,@hateeeithereee trying to be fatphobic to someone smaller than you is crazyyyyy bc if you hate my body thennnn… YOU REALLY HATE YOURSSSSSS 😭😭😭😭 https://t.co/F4cNv3yv1z,_uniflowerr
2023-04-16 10:10:33,1647542990636736514,"For those who don’t speak Turkish, this is more or less what he says
“I’ll knock you dead you mf pussies
Fuck the ball you playing and fuck your fucking face
WTF IS THIS SHAMBLES?????”",tubaprlkcfc
2023-04-16 10:10:31,1647542983271628800,Tinder makes me want to hang myself but I'm too much of a pussy to talk to women irl and idk where else I'm meant to meet them so I guess this is it huh,mikey__sucks
2023-04-16 10:10:31,1647542982000750592,Big pussy energy ! Oui madame,LeSaintPirate
2023-04-16 10:10:26,1647542959913463809,"@1cmWhiteboi @KEKANALMETA He should just go for pussy surgery, this is what transgender ⚧️ transformation was meant for lmao 🤣",Cobby_Ing_Jr
2023-04-16 10:09:52,1647542818825715714,@damnskipppy whats the simple version?,Xelomyx
2023-04-16 10:09:41,1647542772931477504,Kevin Addison is a pussy,Matterx96
2023-04-16 10:09:40,1647542769047543809,whyre they kinda eating down like i love this,cumchewerz
